IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
8.217.164.10	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	88	7.8
8.219.111.147	2053	2053	TRUE	SIN	Asia Pacific	Singapore	48	7.8
8.219.99.8	2053	2053	TRUE	SIN	Asia Pacific	Singapore	70	7.8
8.219.55.31	2082	2082	FALSE	SIN	Asia Pacific	Singapore	6	7.8
47.245.57.109	2096	2096	TRUE	SIN	Asia Pacific	Singapore	199	7.8
8.219.145.245	80	80	FALSE	SIN	Asia Pacific	Singapore	15	7.79
47.245.57.38	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	266	7.79
47.74.33.65	2096	2096	TRUE	SIN	Asia Pacific	Singapore	157	7.79
47.91.21.107	8880	8880	FALSE	SIN	Asia Pacific	Singapore	178	7.78
47.74.41.136	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	73	7.78
47.245.53.50	2086	2086	FALSE	LAX	North America	Los Angeles	198	7.78
47.245.29.64	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	121	7.78
8.219.84.214	8443	8443	TRUE	SIN	Asia Pacific	Singapore	83	7.77
47.245.14.216	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	172	7.77
47.236.5.223	2083	2083	TRUE	SIN	Asia Pacific	Singapore	64	7.77
47.245.38.233	2087	2087	TRUE	LAX	North America	Los Angeles	275	7.77
47.245.54.140	2086	2086	FALSE	SIN	Asia Pacific	Singapore	171	7.77
8.222.164.209	2052	2052	FALSE	SIN	Asia Pacific	Singapore	10	7.77
8.219.82.177	8443	8443	TRUE	SIN	Asia Pacific	Singapore	109	7.77
8.222.180.242	2083	2083	TRUE	SIN	Asia Pacific	Singapore	106	7.77
47.245.8.185	8080	8080	FALSE	SIN	Asia Pacific	Singapore	160	7.76
8.219.121.24	2053	2053	TRUE	SIN	Asia Pacific	Singapore	43	7.76
8.222.215.228	2086	2086	FALSE	SIN	Asia Pacific	Singapore	11	7.76
47.74.34.38	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	83	7.76
47.245.6.9	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	259	7.76
8.218.11.90	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	72	7.75
47.245.10.77	2052	2052	FALSE	LAX	North America	Los Angeles	176	7.75
47.236.123.133	80	80	FALSE	SIN	Asia Pacific	Singapore	11	7.74
47.245.12.38	8880	8880	FALSE	SIN	Asia Pacific	Singapore	165	7.74
8.219.142.191	8880	8880	FALSE	SIN	Asia Pacific	Singapore	16	7.74
47.91.14.62	80	80	FALSE	LAX	North America	Los Angeles	181	7.74
47.245.15.236	80	80	FALSE	HKG	Asia Pacific	Hong Kong	164	7.74
8.222.140.87	2053	2053	TRUE	SIN	Asia Pacific	Singapore	93	7.74
8.222.137.166	2082	2082	FALSE	SIN	Asia Pacific	Singapore	24	7.74
8.209.215.247	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	82	7.74
47.91.1.199	2087	2087	TRUE	LAX	North America	Los Angeles	186	7.73
47.74.27.211	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	84	7.73
47.245.59.244	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	119	7.73
47.236.144.48	2052	2052	FALSE	SIN	Asia Pacific	Singapore	17	7.73
8.219.153.44	8080	8080	FALSE	SIN	Asia Pacific	Singapore	2	7.73
47.245.56.29	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	76	7.73
8.219.140.229	8880	8880	FALSE	SIN	Asia Pacific	Singapore	8	7.73
47.74.50.249	2086	2086	FALSE	LAX	North America	Los Angeles	290	7.73
47.245.40.55	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	184	7.73
47.245.52.165	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	97	7.73
47.74.50.249	2095	2095	FALSE	LAX	North America	Los Angeles	180	7.73
47.245.59.243	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	73	7.72
47.245.37.98	2096	2096	TRUE	SIN	Asia Pacific	Singapore	155	7.72
47.245.40.161	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	91	7.72
8.222.153.11	2082	2082	FALSE	SIN	Asia Pacific	Singapore	21	7.72
8.222.137.192	443	443	TRUE	SIN	Asia Pacific	Singapore	65	7.72
47.74.5.150	2083	2083	TRUE	LAX	North America	Los Angeles	273	7.72
47.74.0.183	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	7.72
47.245.37.98	8080	8080	FALSE	SIN	Asia Pacific	Singapore	156	7.72
8.209.252.13	8880	8880	FALSE	LAX	North America	Los Angeles	189	7.72
47.245.32.215	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	165	7.71
8.219.53.222	2083	2083	TRUE	SIN	Asia Pacific	Singapore	30	7.71
47.245.10.156	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	169	7.71
47.245.8.156	2052	2052	FALSE	SIN	Asia Pacific	Singapore	171	7.71
47.236.145.180	2087	2087	TRUE	SIN	Asia Pacific	Singapore	105	7.7
47.245.34.36	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	85	7.7
8.217.145.40	2083	2083	TRUE	SIN	Asia Pacific	Singapore	121	7.7
8.218.18.235	80	80	FALSE	HKG	Asia Pacific	Hong Kong	45	7.7
47.236.5.223	2086	2086	FALSE	SIN	Asia Pacific	Singapore	20	7.7
8.219.115.215	2082	2082	FALSE	SIN	Asia Pacific	Singapore	3	7.7
8.219.60.130	80	80	FALSE	SIN	Asia Pacific	Singapore	5	7.7
47.74.8.238	8080	8080	FALSE	SIN	Asia Pacific	Singapore	154	7.7
47.74.27.151	2083	2083	TRUE	LAX	North America	Los Angeles	276	7.7
8.219.156.148	443	443	TRUE	SIN	Asia Pacific	Singapore	77	7.69
47.245.52.165	2052	2052	FALSE	LAX	North America	Los Angeles	183	7.69
47.236.145.85	8443	8443	TRUE	SIN	Asia Pacific	Singapore	66	7.69
8.222.210.182	2082	2082	FALSE	SIN	Asia Pacific	Singapore	25	7.68
47.236.150.109	2053	2053	TRUE	SIN	Asia Pacific	Singapore	91	7.68
47.74.54.33	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	185	7.68
47.245.10.156	2086	2086	FALSE	SIN	Asia Pacific	Singapore	160	7.68
47.245.32.215	8080	8080	FALSE	LAX	North America	Los Angeles	172	7.68
47.245.29.126	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	259	7.67
8.218.143.10	2053	2053	TRUE	SIN	Asia Pacific	Singapore	145	7.67
47.236.104.11	8443	8443	TRUE	SIN	Asia Pacific	Singapore	134	7.67
8.222.145.110	2083	2083	TRUE	SIN	Asia Pacific	Singapore	128	7.67
47.245.37.29	8880	8880	FALSE	LAX	North America	Los Angeles	188	7.66
8.222.145.164	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	7.66
8.222.144.219	2087	2087	TRUE	SIN	Asia Pacific	Singapore	132	7.66
47.245.34.36	2087	2087	TRUE	SIN	Asia Pacific	Singapore	275	7.66
8.222.145.110	8443	8443	TRUE	SIN	Asia Pacific	Singapore	131	7.66
47.245.6.9	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	157	7.65
47.245.54.98	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	78	7.65
47.245.37.12	2086	2086	FALSE	SIN	Asia Pacific	Singapore	174	7.65
8.222.224.17	2096	2096	TRUE	SIN	Asia Pacific	Singapore	76	7.65
47.245.107.174	80	80	FALSE	SIN	Asia Pacific	Singapore	4	7.65
47.245.9.228	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	77	7.64
47.245.54.58	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	197	7.64
47.74.6.16	2086	2086	FALSE	SIN	Asia Pacific	Singapore	159	7.64
8.219.84.214	2053	2053	TRUE	SIN	Asia Pacific	Singapore	93	7.64
47.74.5.150	2082	2082	FALSE	SIN	Asia Pacific	Singapore	149	7.63
8.218.85.128	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	59	7.63
47.74.11.219	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	101	7.63
47.91.3.87	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	242	7.63
47.74.15.117	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	203	7.63
8.219.100.155	443	443	TRUE	SIN	Asia Pacific	Singapore	101	7.63
47.245.56.121	8443	8443	TRUE	SIN	Asia Pacific	Singapore	239	7.63
47.245.56.207	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	142	7.63
47.74.5.150	8080	8080	FALSE	LAX	North America	Los Angeles	179	7.63
47.245.59.244	80	80	FALSE	SIN	Asia Pacific	Singapore	153	7.62
8.222.169.182	8080	8080	FALSE	SIN	Asia Pacific	Singapore	15	7.62
47.74.26.131	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	85	7.62
47.91.10.228	2082	2082	FALSE	SIN	Asia Pacific	Singapore	165	7.62
8.219.40.255	2087	2087	TRUE	SIN	Asia Pacific	Singapore	73	7.62
8.222.154.50	8880	8880	FALSE	SIN	Asia Pacific	Singapore	23	7.61
8.219.145.245	2087	2087	TRUE	SIN	Asia Pacific	Singapore	71	7.61
47.245.58.175	2082	2082	FALSE	LAX	North America	Los Angeles	175	7.61
8.219.60.68	2053	2053	TRUE	SIN	Asia Pacific	Singapore	56	7.61
47.74.34.162	80	80	FALSE	SIN	Asia Pacific	Singapore	154	7.61
47.236.83.239	2052	2052	FALSE	SIN	Asia Pacific	Singapore	28	7.6
47.245.58.250	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	76	7.6
8.210.101.157	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	44	7.6
47.245.57.38	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	163	7.59
47.74.11.9	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	82	7.59
47.91.14.69	2096	2096	TRUE	LAX	North America	Los Angeles	383	7.59
47.91.14.69	2086	2086	FALSE	SIN	Asia Pacific	Singapore	157	7.59
47.245.29.126	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	250	7.59
47.74.27.151	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	165	7.59
47.245.40.55	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	163	7.59
47.91.10.228	2096	2096	TRUE	LAX	North America	Los Angeles	219	7.58
47.245.52.240	2053	2053	TRUE	SIN	Asia Pacific	Singapore	245	7.58
47.245.8.68	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	126	7.58
8.210.156.6	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	105	7.58
47.74.40.13	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	71	7.57
8.222.137.178	80	80	FALSE	SIN	Asia Pacific	Singapore	6	7.57
47.91.16.198	2052	2052	FALSE	LAX	North America	Los Angeles	175	7.57
8.219.173.195	2087	2087	TRUE	SIN	Asia Pacific	Singapore	74	7.57
8.209.240.227	8443	8443	TRUE	SIN	Asia Pacific	Singapore	171	7.57
47.245.8.68	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	77	7.56
8.219.66.156	2087	2087	TRUE	SIN	Asia Pacific	Singapore	69	7.56
47.91.31.231	2052	2052	FALSE	SIN	Asia Pacific	Singapore	149	7.56
47.74.27.94	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	74	7.56
47.74.13.94	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	99	7.56
47.245.30.65	2053	2053	TRUE	LAX	North America	Los Angeles	271	7.56
8.209.222.232	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	161	7.56
8.222.144.219	8443	8443	TRUE	SIN	Asia Pacific	Singapore	70	7.56
47.245.37.41	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	77	7.55
8.222.174.108	2053	2053	TRUE	SIN	Asia Pacific	Singapore	86	7.55
8.217.207.60	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	90	7.55
47.245.59.133	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	236	7.55
8.222.137.178	2096	2096	TRUE	SIN	Asia Pacific	Singapore	57	7.55
8.219.159.232	2087	2087	TRUE	SIN	Asia Pacific	Singapore	94	7.55
47.245.15.207	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	174	7.55
47.74.54.145	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	111	7.54
47.74.9.174	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	166	7.54
47.236.19.51	80	80	FALSE	SIN	Asia Pacific	Singapore	21	7.54
47.245.54.98	80	80	FALSE	NRT	Asia Pacific	Tokyo	79	7.54
8.219.65.191	2052	2052	FALSE	SIN	Asia Pacific	Singapore	4	7.54
47.74.12.139	80	80	FALSE	SIN	Asia Pacific	Singapore	154	7.54
8.222.152.165	8080	8080	FALSE	SIN	Asia Pacific	Singapore	18	7.54
8.209.222.31	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	86	7.53
47.74.5.233	2052	2052	FALSE	SIN	Asia Pacific	Singapore	161	7.53
47.245.53.50	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	214	7.53
47.236.161.155	2083	2083	TRUE	SIN	Asia Pacific	Singapore	122	7.53
8.219.82.177	2082	2082	FALSE	SIN	Asia Pacific	Singapore	6	7.53
8.219.60.54	2096	2096	TRUE	SIN	Asia Pacific	Singapore	85	7.53
47.91.1.199	8880	8880	FALSE	LAX	North America	Los Angeles	179	7.53
47.74.43.95	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	198	7.52
47.245.57.38	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	161	7.52
47.245.37.29	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	74	7.51
8.219.170.232	2096	2096	TRUE	SIN	Asia Pacific	Singapore	83	7.51
8.219.124.227	2082	2082	FALSE	SIN	Asia Pacific	Singapore	15	7.51
47.245.39.49	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	215	7.51
8.222.168.24	2083	2083	TRUE	SIN	Asia Pacific	Singapore	48	7.51
8.219.99.8	80	80	FALSE	SIN	Asia Pacific	Singapore	23	7.5
8.219.3.53	2082	2082	FALSE	SIN	Asia Pacific	Singapore	2	7.5
47.245.15.236	8880	8880	FALSE	LAX	North America	Los Angeles	180	7.5
47.245.33.158	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	188	7.5
8.218.188.129	8080	8080	FALSE	SIN	Asia Pacific	Singapore	70	7.5
47.245.58.175	8880	8880	FALSE	SIN	Asia Pacific	Singapore	157	7.5
8.219.110.88	2052	2052	FALSE	SIN	Asia Pacific	Singapore	17	7.5
8.209.255.195	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	168	7.5
8.219.161.129	2087	2087	TRUE	SIN	Asia Pacific	Singapore	55	7.5
47.245.37.37	8080	8080	FALSE	SIN	Asia Pacific	Singapore	268	7.49
47.74.5.150	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	110	7.49
47.74.10.135	2095	2095	FALSE	SIN	Asia Pacific	Singapore	162	7.49
47.245.57.38	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	267	7.49
47.236.121.7	2083	2083	TRUE	SIN	Asia Pacific	Singapore	72	7.49
8.222.137.192	2087	2087	TRUE	SIN	Asia Pacific	Singapore	16	7.48
8.222.169.182	2096	2096	TRUE	SIN	Asia Pacific	Singapore	84	7.48
47.245.33.163	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	110	7.48
47.74.0.183	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	193	7.48
8.222.168.234	2086	2086	FALSE	SIN	Asia Pacific	Singapore	9	7.48
47.74.22.171	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	174	7.48
8.217.193.25	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	107	7.47
47.91.16.214	80	0	FALSE	LAX	North America	Los Angeles	183	7.47
47.245.15.207	2082	2082	FALSE	SIN	Asia Pacific	Singapore	156	7.47
8.209.243.137	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	169	7.47
8.222.128.131	2096	2096	TRUE	SIN	Asia Pacific	Singapore	153	7.47
47.245.58.175	2053	2053	TRUE	SIN	Asia Pacific	Singapore	302	7.47
8.222.154.50	2086	2086	FALSE	SIN	Asia Pacific	Singapore	28	7.47
47.245.84.155	2082	2082	FALSE	SIN	Asia Pacific	Singapore	35	7.47
47.245.86.230	2083	2083	TRUE	SIN	Asia Pacific	Singapore	71	7.46
47.245.56.50	2087	2087	TRUE	LAX	North America	Los Angeles	180	7.46
47.245.40.55	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	316	7.46
8.222.211.124	2086	2086	FALSE	SIN	Asia Pacific	Singapore	25	7.46
47.91.3.135	2087	2087	TRUE	SIN	Asia Pacific	Singapore	187	7.46
47.74.11.9	8880	8880	FALSE	SIN	Asia Pacific	Singapore	160	7.45
47.91.22.115	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	103	7.45
8.222.224.162	8080	8080	FALSE	SIN	Asia Pacific	Singapore	33	7.44
8.222.187.4	2096	2096	TRUE	SIN	Asia Pacific	Singapore	12	7.44
8.219.104.242	2086	2086	FALSE	SIN	Asia Pacific	Singapore	8	7.44
8.222.169.182	2087	2087	TRUE	SIN	Asia Pacific	Singapore	55	7.44
8.217.149.28	80	80	FALSE	HKG	Asia Pacific	Hong Kong	40	7.44
47.91.10.228	2095	2095	FALSE	SIN	Asia Pacific	Singapore	167	7.44
47.91.3.112	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	76	7.44
47.245.59.133	2087	2087	TRUE	SIN	Asia Pacific	Singapore	210	7.43
8.219.51.211	2096	2096	TRUE	SIN	Asia Pacific	Singapore	97	7.43
47.245.10.156	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	74	7.43
47.74.26.196	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	175	7.43
8.219.50.180	80	80	FALSE	SIN	Asia Pacific	Singapore	4	7.43
8.222.130.137	2086	2086	FALSE	SIN	Asia Pacific	Singapore	11	7.43
47.245.33.56	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	78	7.42
47.91.21.127	80	80	FALSE	NRT	Asia Pacific	Tokyo	73	7.42
47.245.8.156	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	89	7.42
47.245.56.50	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	7.42
47.74.15.120	2087	2087	TRUE	SIN	Asia Pacific	Singapore	276	7.42
47.245.6.9	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	211	7.42
8.219.60.130	2052	2052	FALSE	SIN	Asia Pacific	Singapore	4	7.42
8.219.100.168	2095	2095	FALSE	SIN	Asia Pacific	Singapore	5	7.42
47.245.41.84	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	74	7.41
47.245.59.133	2082	2082	FALSE	SIN	Asia Pacific	Singapore	157	7.41
8.222.227.191	80	80	FALSE	SIN	Asia Pacific	Singapore	12	7.41
8.219.13.143	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	7.41
8.219.137.50	2083	2083	TRUE	SIN	Asia Pacific	Singapore	73	7.41
47.245.58.175	8443	8443	TRUE	SIN	Asia Pacific	Singapore	245	7.4
8.219.66.156	8080	8080	FALSE	SIN	Asia Pacific	Singapore	17	7.4
8.209.255.195	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	199	7.4
8.219.142.191	2087	2087	TRUE	SIN	Asia Pacific	Singapore	96	7.39
8.222.168.24	2086	2086	FALSE	SIN	Asia Pacific	Singapore	25	7.39
47.245.37.94	8880	8880	FALSE	SIN	Asia Pacific	Singapore	161	7.39
8.222.160.61	2052	2052	FALSE	SIN	Asia Pacific	Singapore	37	7.39
8.219.124.227	8443	8443	TRUE	SIN	Asia Pacific	Singapore	63	7.39
47.245.29.126	2053	2053	TRUE	LAX	North America	Los Angeles	274	7.39
47.245.54.197	2082	2082	FALSE	SIN	Asia Pacific	Singapore	164	7.39
47.245.107.174	8080	8080	FALSE	SIN	Asia Pacific	Singapore	6	7.39
47.245.56.50	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	198	7.39
8.217.147.230	2083	2083	TRUE	SIN	Asia Pacific	Singapore	109	7.38
8.222.249.190	2087	2087	TRUE	SIN	Asia Pacific	Singapore	119	7.38
47.245.56.207	2053	2053	TRUE	SIN	Asia Pacific	Singapore	265	7.38
8.219.97.179	80	80	FALSE	SIN	Asia Pacific	Singapore	4	7.37
8.219.97.179	2087	2087	TRUE	SIN	Asia Pacific	Singapore	75	7.37
47.245.4.219	8080	8080	FALSE	SIN	Asia Pacific	Singapore	156	7.37
8.219.60.54	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	7.37
47.245.42.162	8880	8880	FALSE	SIN	Asia Pacific	Singapore	159	7.37
8.219.134.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	27	7.37
47.245.10.123	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	75	7.37
8.222.202.163	2087	2087	TRUE	SIN	Asia Pacific	Singapore	114	7.36
47.236.121.7	2086	2086	FALSE	SIN	Asia Pacific	Singapore	27	7.36
8.222.164.44	8880	8880	FALSE	SIN	Asia Pacific	Singapore	16	7.36
8.222.219.34	80	80	FALSE	SIN	Asia Pacific	Singapore	13	7.36
47.245.13.123	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	312	7.36
47.74.16.255	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	88	7.36
47.236.83.196	8080	8080	FALSE	SIN	Asia Pacific	Singapore	39	7.36
47.243.86.79	8443	8443	TRUE	SIN	Asia Pacific	Singapore	73	7.36
47.74.5.99	2082	2082	FALSE	LAX	North America	Los Angeles	177	7.35
47.245.55.99	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	177	7.35
8.222.140.87	2095	2095	FALSE	SIN	Asia Pacific	Singapore	25	7.35
47.236.103.153	80	80	FALSE	SIN	Asia Pacific	Singapore	22	7.35
47.245.10.77	8443	8443	TRUE	LAX	North America	Los Angeles	304	7.35
8.222.255.15	8443	8443	TRUE	SIN	Asia Pacific	Singapore	149	7.35
47.245.59.188	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	82	7.35
47.245.33.158	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	145	7.35
47.74.27.94	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	76	7.35
8.218.136.25	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	43	7.35
8.218.65.237	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	43	7.34
47.74.39.194	8443	8443	TRUE	LAX	North America	Los Angeles	193	7.34
8.219.72.50	8443	8443	TRUE	SIN	Asia Pacific	Singapore	74	7.34
47.245.57.109	8880	8880	FALSE	SIN	Asia Pacific	Singapore	154	7.34
47.245.30.144	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	202	7.34
47.74.12.139	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	176	7.33
8.219.82.177	2083	2083	TRUE	SIN	Asia Pacific	Singapore	109	7.33
47.74.23.99	2095	2095	FALSE	SIN	Asia Pacific	Singapore	152	7.33
47.91.29.108	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	164	7.33
47.91.21.149	2086	2086	FALSE	SIN	Asia Pacific	Singapore	154	7.33
47.74.11.9	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	177	7.33
8.219.70.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	57	7.32
8.222.150.197	2096	2096	TRUE	SIN	Asia Pacific	Singapore	52	7.32
8.219.65.191	80	80	FALSE	SIN	Asia Pacific	Singapore	4	7.32
8.217.251.62	2096	2096	TRUE	SIN	Asia Pacific	Singapore	118	7.32
47.74.11.251	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	165	7.32
47.74.12.139	2083	2083	TRUE	SIN	Asia Pacific	Singapore	313	7.32
47.245.118.70	2095	2095	FALSE	SIN	Asia Pacific	Singapore	8	7.32
47.74.9.174	8080	8080	FALSE	LAX	North America	Los Angeles	176	7.32
8.219.111.147	2083	2083	TRUE	SIN	Asia Pacific	Singapore	134	7.32
47.74.27.151	2095	2095	FALSE	LAX	North America	Los Angeles	179	7.32
8.222.219.252	2096	2096	TRUE	SIN	Asia Pacific	Singapore	108	7.31
47.245.11.108	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	106	7.31
47.245.55.94	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	170	7.31
8.218.146.204	2096	0	TRUE	SIN	Asia Pacific	Singapore	82	7.31
8.222.221.109	2087	2087	TRUE	SIN	Asia Pacific	Singapore	104	7.3
47.245.52.165	8880	8880	FALSE	SIN	Asia Pacific	Singapore	163	7.3
47.245.126.151	2053	2053	TRUE	SIN	Asia Pacific	Singapore	70	7.3
47.243.70.197	8443	8443	TRUE	SIN	Asia Pacific	Singapore	96	7.3
47.245.31.0	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	170	7.29
47.245.56.121	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	180	7.29
8.219.170.180	2083	2083	TRUE	SIN	Asia Pacific	Singapore	105	7.29
8.219.79.74	8443	8443	TRUE	SIN	Asia Pacific	Singapore	94	7.29
8.219.112.75	2082	2082	FALSE	SIN	Asia Pacific	Singapore	17	7.28
47.236.150.109	2095	2095	FALSE	SIN	Asia Pacific	Singapore	26	7.28
8.222.131.102	8080	8080	FALSE	SIN	Asia Pacific	Singapore	19	7.28
8.222.221.197	80	80	FALSE	SIN	Asia Pacific	Singapore	26	7.28
47.245.38.233	8880	8880	FALSE	SIN	Asia Pacific	Singapore	158	7.27
47.74.42.111	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	73	7.27
47.245.42.162	2053	2053	TRUE	LAX	North America	Los Angeles	498	7.27
8.209.214.157	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	102	7.27
47.245.39.28	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	81	7.27
47.245.9.228	2095	2095	FALSE	LAX	North America	Los Angeles	183	7.27
47.74.52.188	80	80	FALSE	NRT	Asia Pacific	Tokyo	85	7.27
8.210.250.120	2052	2052	FALSE	SIN	Asia Pacific	Singapore	70	7.27
8.219.101.138	443	443	TRUE	SIN	Asia Pacific	Singapore	62	7.27
47.245.55.235	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	88	7.27
47.74.45.143	2096	2096	TRUE	SIN	Asia Pacific	Singapore	387	7.26
8.219.167.65	8080	8080	FALSE	SIN	Asia Pacific	Singapore	7	7.26
47.245.56.121	80	80	FALSE	SIN	Asia Pacific	Singapore	154	7.26
8.210.245.224	80	80	FALSE	SIN	Asia Pacific	Singapore	95	7.26
47.245.37.29	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	73	7.26
47.236.144.48	8880	8880	FALSE	SIN	Asia Pacific	Singapore	10	7.26
8.222.137.192	2096	2096	TRUE	SIN	Asia Pacific	Singapore	104	7.26
47.236.5.223	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	7.25
47.91.25.66	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	219	7.25
47.74.22.171	2083	2083	TRUE	LAX	North America	Los Angeles	266	7.25
8.219.114.201	2053	2053	TRUE	SIN	Asia Pacific	Singapore	79	7.25
8.222.214.13	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	7.25
47.91.10.241	8880	8880	FALSE	SIN	Asia Pacific	Singapore	152	7.25
47.245.56.207	2053	2053	TRUE	SIN	Asia Pacific	Singapore	207	7.25
47.74.7.51	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	88	7.24
47.245.15.236	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	259	7.24
